Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
27589,10/6/17,1.4551E+15,1,vegetarian curry + king trumpet mushroom ramen
27590,10/6/17,1.4551E+15,1,vegetarian curry + king trumpet mushroom ramen
27591,10/6/17,2.86748E+15,3,tori paitan ramen
27592,10/6/17,2.86748E+15,3,tori paitan ramen
27593,10/6/17,3.14839E+15,1,spicy miso ramen
27594,10/6/17,3.14839E+15,1,spicy miso ramen
27595,10/6/17,7.54113E+15,1,tonkotsu ramen
27596,10/6/17,7.54113E+15,1,tonkotsu ramen
27597,10/7/17,4.18355E+15,1,tonkotsu ramen
27598,10/7/17,4.18355E+15,1,tonkotsu ramen
27599,10/7/17,6.36907E+15,2,truffle butter ramen
27600,10/7/17,6.36907E+15,2,truffle butter ramen
27601,10/7/17,4.09136E+15,1,vegetarian curry + king trumpet mushroom ramen
27602,10/7/17,4.09136E+15,1,vegetarian curry + king trumpet mushroom ramen
27603,10/7/17,3.52657E+15,1,burnt garlic tonkotsu ramen
27604,10/7/17,3.52657E+15,1,burnt garlic tonkotsu ramen
27605,10/7/17,7.9095E+15,1,miso crab ramen
27606,10/7/17,7.9095E+15,1,miso crab ramen
27607,10/7/17,2.95373E+15,4,burnt garlic tonkotsu ramen
27608,10/7/17,2.95373E+15,4,burnt garlic tonkotsu ramen
27609,10/7/17,5.62872E+15,2,tori paitan ramen
27610,10/7/17,5.62872E+15,2,tori paitan ramen
27611,10/7/17,6.77642E+15,1,miso crab ramen
27612,10/7/17,6.77642E+15,1,miso crab ramen
27613,10/7/17,7.8515E+14,1,soft-shell miso crab ramen
27614,10/7/17,7.8515E+14,1,soft-shell miso crab ramen
27615,10/7/17,8.68132E+15,1,burnt garlic tonkotsu ramen
27616,10/7/17,8.68132E+15,1,burnt garlic tonkotsu ramen
27617,10/7/17,6.42278E+15,1,miso crab ramen
27618,10/7/17,6.42278E+15,1,miso crab ramen
27619,10/7/17,8.32969E+15,1,burnt garlic tonkotsu ramen
27620,10/7/17,8.32969E+15,1,burnt garlic tonkotsu ramen
27621,10/7/17,5.64018E+15,1,vegetarian curry + king trumpet mushroom ramen
27622,10/7/17,5.64018E+15,1,vegetarian curry + king trumpet mushroom ramen
27623,10/7/17,5.1792E+14,4,nagomi shoyu
27624,10/7/17,5.1792E+14,4,nagomi shoyu
27625,10/7/17,6.27069E+15,1,soft-shell miso crab ramen
27626,10/7/17,6.27069E+15,1,soft-shell miso crab ramen
27627,10/7/17,8.22747E+15,1,truffle butter ramen
27628,10/7/17,8.22747E+15,1,truffle butter ramen
27629,10/7/17,5.0905E+15,1,vegetarian curry + king trumpet mushroom ramen
27630,10/7/17,5.0905E+15,1,vegetarian curry + king trumpet mushroom ramen
27631,10/7/17,2.27913E+15,1,shio ramen
27632,10/7/17,2.27913E+15,1,shio ramen
27633,10/7/17,9.61274E+14,1,spicy miso ramen
27634,10/7/17,9.61274E+14,1,spicy miso ramen
27635,10/7/17,5.94021E+15,1,truffle butter ramen
27636,10/7/17,5.94021E+15,1,truffle butter ramen
27637,10/7/17,1.33179E+15,1,tori paitan ramen
27638,10/7/17,1.33179E+15,1,tori paitan ramen
27639,10/7/17,7.908E+15,1,spicy miso ramen
27640,10/7/17,7.908E+15,1,spicy miso ramen
27641,10/7/17,6.9284E+15,1,truffle butter ramen
27642,10/7/17,6.9284E+15,1,truffle butter ramen
27643,10/7/17,8.76077E+15,1,tori paitan ramen
27644,10/7/17,8.76077E+15,1,tori paitan ramen
27645,10/7/17,2.75204E+15,1,vegetarian spicy miso
27646,10/7/17,2.75204E+15,1,vegetarian spicy miso
27647,10/7/17,4.29554E+15,1,truffle butter ramen
27648,10/7/17,4.29554E+15,1,truffle butter ramen
27649,10/7/17,2.44111E+14,3,vegetarian curry + king trumpet mushroom ramen
27650,10/7/17,2.44111E+14,3,vegetarian curry + king trumpet mushroom ramen
27651,10/7/17,8.72027E+15,1,vegetarian spicy miso
27652,10/7/17,8.72027E+15,1,vegetarian spicy miso
27653,10/7/17,1.18235E+15,1,miso crab ramen
27654,10/7/17,1.18235E+15,1,miso crab ramen
27655,10/7/17,8.13381E+15,1,miso crab ramen
27656,10/7/17,8.13381E+15,1,miso crab ramen
27657,10/7/17,9.07543E+15,1,soft-shell miso crab ramen
27658,10/7/17,9.07543E+15,1,soft-shell miso crab ramen
27659,10/7/17,3.85036E+15,2,shio ramen
27660,10/7/17,3.85036E+15,2,shio ramen
27661,10/7/17,2.16226E+15,1,tonkotsu ramen
27662,10/7/17,2.16226E+15,1,tonkotsu ramen
27663,10/7/17,9.19164E+15,4,truffle butter ramen
27664,10/7/17,9.19164E+15,4,truffle butter ramen
27665,10/7/17,3.97485E+15,1,vegetarian curry + king trumpet mushroom ramen
27666,10/7/17,3.97485E+15,1,vegetarian curry + king trumpet mushroom ramen
27667,10/7/17,4.46097E+15,1,shio ramen
27668,10/7/17,4.46097E+15,1,shio ramen
27669,10/7/17,2.7116E+15,2,miso crab ramen
27670,10/7/17,2.7116E+15,2,miso crab ramen
27671,10/7/17,5.80869E+15,1,burnt garlic tonkotsu ramen
27672,10/7/17,5.80869E+15,1,burnt garlic tonkotsu ramen
27673,10/7/17,4.91408E+15,1,vegetarian spicy miso
27674,10/7/17,4.91408E+15,1,vegetarian spicy miso
27675,10/7/17,6.0109E+15,1,tori paitan ramen
27676,10/7/17,6.0109E+15,1,tori paitan ramen
27677,10/7/17,4.41259E+15,1,nagomi shoyu
27678,10/7/17,4.41259E+15,1,nagomi shoyu
27679,10/7/17,6.74963E+15,1,spicy miso ramen
27680,10/7/17,6.74963E+15,1,spicy miso ramen
27681,10/7/17,1.84588E+15,1,vegetarian curry + king trumpet mushroom ramen
27682,10/7/17,1.84588E+15,1,vegetarian curry + king trumpet mushroom ramen
27683,10/7/17,3.98579E+15,1,shio ramen
27684,10/7/17,3.98579E+15,1,shio ramen
27685,10/7/17,9.87007E+15,2,vegetarian curry + king trumpet mushroom ramen
27686,10/7/17,9.87007E+15,2,vegetarian curry + king trumpet mushroom ramen
27687,10/7/17,7.18615E+15,1,tori paitan ramen
27688,10/7/17,7.18615E+15,1,tori paitan ramen
27689,10/7/17,2.64099E+15,1,burnt garlic tonkotsu ramen
27690,10/7/17,2.64099E+15,1,burnt garlic tonkotsu ramen
27691,10/7/17,2.65612E+15,1,tonkotsu ramen
27692,10/7/17,2.65612E+15,1,tonkotsu ramen
27693,10/7/17,8.40758E+15,1,miso crab ramen
27694,10/7/17,8.40758E+15,1,miso crab ramen
27695,10/7/17,8.11046E+15,1,shio ramen
27696,10/7/17,8.11046E+15,1,shio ramen
27697,10/7/17,2.9392E+15,1,burnt garlic tonkotsu ramen
27698,10/7/17,2.9392E+15,1,burnt garlic tonkotsu ramen
27699,10/7/17,2.04843E+15,1,nagomi shoyu
27700,10/7/17,2.04843E+15,1,nagomi shoyu
27701,10/7/17,1.18232E+15,1,tori paitan ramen
27702,10/7/17,1.18232E+15,1,tori paitan ramen
27703,10/7/17,3.995E+15,1,vegetarian curry + king trumpet mushroom ramen
27704,10/7/17,3.995E+15,1,vegetarian curry + king trumpet mushroom ramen
27705,10/7/17,7.94439E+15,1,spicy miso ramen
27706,10/7/17,7.94439E+15,1,spicy miso ramen
27707,10/7/17,2.0982E+15,1,shio ramen
27708,10/7/17,2.0982E+15,1,shio ramen
27709,10/7/17,6.1568E+15,4,spicy miso ramen
27710,10/7/17,6.1568E+15,4,spicy miso ramen
27711,10/7/17,4.33404E+15,1,shio ramen
27712,10/7/17,4.33404E+15,1,shio ramen
27713,10/7/17,3.63251E+14,1,shio ramen
27714,10/7/17,3.63251E+14,1,shio ramen
27715,10/7/17,5.07375E+15,1,tonkotsu ramen
27716,10/7/17,5.07375E+15,1,tonkotsu ramen
27717,10/7/17,8.61339E+15,2,burnt garlic tonkotsu ramen
27718,10/7/17,8.61339E+15,2,burnt garlic tonkotsu ramen
27719,10/7/17,8.43361E+15,2,tonkotsu ramen
27720,10/7/17,8.43361E+15,2,tonkotsu ramen
27721,10/7/17,2.71362E+15,1,nagomi shoyu
27722,10/7/17,2.71362E+15,1,nagomi shoyu
27723,10/7/17,2.17303E+15,1,vegetarian spicy miso
27724,10/7/17,2.17303E+15,1,vegetarian spicy miso
27725,10/7/17,3.21169E+14,4,truffle butter ramen
27726,10/7/17,3.21169E+14,4,truffle butter ramen
27727,10/7/17,1.92095E+14,1,shio ramen
27728,10/7/17,1.92095E+14,1,shio ramen
27729,10/7/17,7.7511E+15,1,vegetarian curry + king trumpet mushroom ramen
27730,10/7/17,7.7511E+15,1,vegetarian curry + king trumpet mushroom ramen
27731,10/7/17,7.90905E+14,1,truffle butter ramen
27732,10/7/17,7.90905E+14,1,truffle butter ramen
27733,10/7/17,5.48976E+15,1,tonkotsu ramen
27734,10/7/17,5.48976E+15,1,tonkotsu ramen
27735,10/7/17,2.37929E+15,1,miso crab ramen
27736,10/7/17,2.37929E+15,1,miso crab ramen
27737,10/7/17,5.15338E+15,1,nagomi shoyu
27738,10/7/17,5.15338E+15,1,nagomi shoyu
27739,10/7/17,8.56631E+15,1,tori paitan ramen
27740,10/7/17,8.56631E+15,1,tori paitan ramen
27741,10/7/17,5.13562E+15,1,vegetarian curry + king trumpet mushroom ramen
27742,10/7/17,5.13562E+15,1,vegetarian curry + king trumpet mushroom ramen
27743,10/7/17,7.92072E+15,1,burnt garlic tonkotsu ramen
27744,10/7/17,7.92072E+15,1,burnt garlic tonkotsu ramen
27745,10/7/17,5.44897E+15,2,soft-shell miso crab ramen
27746,10/7/17,5.44897E+15,2,soft-shell miso crab ramen
27747,10/7/17,6.02284E+15,1,soft-shell miso crab ramen
27748,10/7/17,6.02284E+15,1,soft-shell miso crab ramen
27749,10/7/17,3.21865E+15,1,vegetarian curry + king trumpet mushroom ramen
27750,10/7/17,3.21865E+15,1,vegetarian curry + king trumpet mushroom ramen
27751,10/7/17,7.13742E+15,2,vegetarian curry + king trumpet mushroom ramen
27752,10/7/17,7.13742E+15,2,vegetarian curry + king trumpet mushroom ramen
27753,10/7/17,3.20505E+15,1,shio ramen
27754,10/7/17,3.20505E+15,1,shio ramen
27755,10/7/17,1.60029E+15,1,tori paitan ramen
27756,10/7/17,1.60029E+15,1,tori paitan ramen
27757,10/7/17,7.72998E+15,1,burnt garlic tonkotsu ramen
27758,10/7/17,7.72998E+15,1,burnt garlic tonkotsu ramen
27759,10/7/17,7.53337E+15,1,burnt garlic tonkotsu ramen
27760,10/7/17,7.53337E+15,1,burnt garlic tonkotsu ramen
27761,10/7/17,9.16326E+15,1,burnt garlic tonkotsu ramen
27762,10/7/17,9.16326E+15,1,burnt garlic tonkotsu ramen
27763,10/7/17,2.70604E+15,1,spicy miso ramen
27764,10/7/17,2.70604E+15,1,spicy miso ramen
27765,10/7/17,7.85323E+14,3,nagomi shoyu
27766,10/7/17,7.85323E+14,3,nagomi shoyu
27767,10/7/17,2.5832E+15,1,vegetarian curry + king trumpet mushroom ramen
27768,10/7/17,2.5832E+15,1,vegetarian curry + king trumpet mushroom ramen
27769,10/7/17,4.52586E+15,1,tonkotsu ramen
27770,10/7/17,4.52586E+15,1,tonkotsu ramen
27771,10/7/17,3.62689E+15,1,spicy miso ramen
27772,10/7/17,3.62689E+15,1,spicy miso ramen
27773,10/7/17,8.02627E+15,1,vegetarian spicy miso
27774,10/7/17,8.02627E+15,1,vegetarian spicy miso
27775,10/7/17,2.36765E+14,1,miso crab ramen
27776,10/7/17,2.36765E+14,1,miso crab ramen
27777,10/7/17,6.41865E+15,1,shio ramen
27778,10/7/17,6.41865E+15,1,shio ramen
27779,10/7/17,1.39757E+15,4,vegetarian spicy miso
27780,10/7/17,1.39757E+15,4,vegetarian spicy miso
27781,10/7/17,1.66577E+15,1,vegetarian curry + king trumpet mushroom ramen
27782,10/7/17,1.66577E+15,1,vegetarian curry + king trumpet mushroom ramen
27783,10/7/17,2.91473E+15,1,spicy miso ramen
27784,10/7/17,2.91473E+15,1,spicy miso ramen
27785,10/7/17,6.70417E+15,1,vegetarian spicy miso
27786,10/7/17,6.70417E+15,1,vegetarian spicy miso
27787,10/7/17,9.72797E+15,2,nagomi shoyu
27788,10/7/17,9.72797E+15,2,nagomi shoyu
27789,10/8/17,6.31228E+15,1,burnt garlic tonkotsu ramen
27790,10/8/17,6.31228E+15,1,burnt garlic tonkotsu ramen
27791,10/8/17,4.36109E+15,1,spicy miso ramen
27792,10/8/17,4.36109E+15,1,spicy miso ramen
27793,10/8/17,2.75842E+15,1,nagomi shoyu
27794,10/8/17,2.75842E+15,1,nagomi shoyu
27795,10/8/17,4.41657E+15,1,spicy miso ramen
27796,10/8/17,4.41657E+15,1,spicy miso ramen
27797,10/8/17,6.24108E+15,1,spicy miso ramen
27798,10/8/17,6.24108E+15,1,spicy miso ramen
27799,10/8/17,8.74404E+15,1,burnt garlic tonkotsu ramen
27800,10/8/17,8.74404E+15,1,burnt garlic tonkotsu ramen
27801,10/8/17,3.20372E+15,1,miso crab ramen
27802,10/8/17,3.20372E+15,1,miso crab ramen
27803,10/8/17,8.98179E+15,1,spicy miso ramen
27804,10/8/17,8.98179E+15,1,spicy miso ramen
27805,10/8/17,2.09548E+15,3,truffle butter ramen
27806,10/8/17,2.09548E+15,3,truffle butter ramen
27807,10/8/17,7.78527E+15,1,vegetarian curry + king trumpet mushroom ramen
27808,10/8/17,7.78527E+15,1,vegetarian curry + king trumpet mushroom ramen
27809,10/8/17,5.31104E+15,1,tori paitan ramen
27810,10/8/17,5.31104E+15,1,tori paitan ramen
27811,10/8/17,9.18549E+15,1,tonkotsu ramen
27812,10/8/17,9.18549E+15,1,tonkotsu ramen
27813,10/8/17,7.57578E+15,1,burnt garlic tonkotsu ramen
27814,10/8/17,7.57578E+15,1,burnt garlic tonkotsu ramen
27815,10/8/17,4.23361E+14,1,soft-shell miso crab ramen
27816,10/8/17,4.23361E+14,1,soft-shell miso crab ramen
27817,10/8/17,9.91187E+15,1,nagomi shoyu
27818,10/8/17,9.91187E+15,1,nagomi shoyu
27819,10/8/17,6.07391E+14,1,vegetarian spicy miso
27820,10/8/17,6.07391E+14,1,vegetarian spicy miso
27821,10/8/17,9.69852E+15,1,vegetarian spicy miso
27822,10/8/17,9.69852E+15,1,vegetarian spicy miso
27823,10/8/17,2.73457E+15,1,vegetarian curry + king trumpet mushroom ramen
27824,10/8/17,2.73457E+15,1,vegetarian curry + king trumpet mushroom ramen
27825,10/8/17,7.61435E+15,1,miso crab ramen
27826,10/8/17,7.61435E+15,1,miso crab ramen
27827,10/8/17,3.92874E+15,3,vegetarian curry + king trumpet mushroom ramen
27828,10/8/17,3.92874E+15,3,vegetarian curry + king trumpet mushroom ramen
27829,10/8/17,2.84772E+15,1,vegetarian spicy miso
27830,10/8/17,2.84772E+15,1,vegetarian spicy miso
27831,10/8/17,2.2745E+15,2,tori paitan ramen
27832,10/8/17,2.2745E+15,2,tori paitan ramen
27833,10/8/17,2.55494E+15,1,vegetarian curry + king trumpet mushroom ramen
27834,10/8/17,2.55494E+15,1,vegetarian curry + king trumpet mushroom ramen
27835,10/8/17,6.58443E+15,1,spicy miso ramen
27836,10/8/17,6.58443E+15,1,spicy miso ramen
27837,10/8/17,7.33246E+15,1,nagomi shoyu
27838,10/8/17,7.33246E+15,1,nagomi shoyu
27839,10/8/17,5.18309E+15,1,miso crab ramen
27840,10/8/17,5.18309E+15,1,miso crab ramen
27841,10/8/17,6.73876E+15,1,soft-shell miso crab ramen
27842,10/8/17,6.73876E+15,1,soft-shell miso crab ramen
27843,10/8/17,1.65806E+15,3,burnt garlic tonkotsu ramen
27844,10/8/17,1.65806E+15,3,burnt garlic tonkotsu ramen
27845,10/8/17,3.45865E+15,1,vegetarian curry + king trumpet mushroom ramen
27846,10/8/17,3.45865E+15,1,vegetarian curry + king trumpet mushroom ramen
27847,10/8/17,1.82671E+15,1,vegetarian spicy miso
27848,10/8/17,1.82671E+15,1,vegetarian spicy miso
27849,10/8/17,8.68647E+15,1,vegetarian curry + king trumpet mushroom ramen
27850,10/8/17,8.68647E+15,1,vegetarian curry + king trumpet mushroom ramen
27851,10/9/17,2.28005E+15,2,shio ramen
27852,10/9/17,2.28005E+15,2,shio ramen
27853,10/9/17,9.63342E+15,1,burnt garlic tonkotsu ramen
27854,10/9/17,9.63342E+15,1,burnt garlic tonkotsu ramen
27855,10/9/17,2.32965E+15,1,tori paitan ramen
27856,10/9/17,2.32965E+15,1,tori paitan ramen
27857,10/9/17,4.5766E+15,2,vegetarian spicy miso
27858,10/9/17,4.5766E+15,2,vegetarian spicy miso
27859,10/9/17,9.86726E+15,3,soft-shell miso crab ramen
27860,10/9/17,9.86726E+15,3,soft-shell miso crab ramen
27861,10/9/17,1.52484E+15,1,tori paitan ramen
27862,10/9/17,1.52484E+15,1,tori paitan ramen
27863,10/10/17,2.90214E+15,1,truffle butter ramen
27864,10/10/17,2.90214E+15,1,truffle butter ramen
27865,10/10/17,6.8212E+15,1,shio ramen
27866,10/10/17,6.8212E+15,1,shio ramen
27867,10/10/17,1.07173E+15,3,vegetarian curry + king trumpet mushroom ramen
27868,10/10/17,1.07173E+15,3,vegetarian curry + king trumpet mushroom ramen
27869,10/10/17,4.94183E+15,3,nagomi shoyu
27870,10/10/17,4.94183E+15,3,nagomi shoyu
27871,10/10/17,2.64466E+15,1,nagomi shoyu
27872,10/10/17,2.64466E+15,1,nagomi shoyu
27873,10/10/17,4.55082E+15,1,soft-shell miso crab ramen
27874,10/10/17,4.55082E+15,1,soft-shell miso crab ramen
27875,10/10/17,9.39043E+15,1,truffle butter ramen
27876,10/10/17,9.39043E+15,1,truffle butter ramen
27877,10/10/17,6.55882E+15,2,tori paitan ramen
27878,10/10/17,6.55882E+15,2,tori paitan ramen
27879,10/10/17,4.51106E+15,1,tori paitan ramen
27880,10/10/17,4.51106E+15,1,tori paitan ramen
27881,10/10/17,3.12056E+15,1,burnt garlic tonkotsu ramen
27882,10/10/17,3.12056E+15,1,burnt garlic tonkotsu ramen
27883,10/10/17,8.59576E+14,1,miso crab ramen
27884,10/10/17,8.59576E+14,1,miso crab ramen
27885,10/10/17,8.10834E+14,1,shio ramen
27886,10/10/17,8.10834E+14,1,shio ramen
27887,10/10/17,8.11393E+15,4,soft-shell miso crab ramen
27888,10/10/17,8.11393E+15,4,soft-shell miso crab ramen
27889,10/10/17,6.76696E+15,1,burnt garlic tonkotsu ramen
27890,10/10/17,6.76696E+15,1,burnt garlic tonkotsu ramen
27891,10/10/17,8.80902E+15,1,vegetarian spicy miso
27892,10/10/17,8.80902E+15,1,vegetarian spicy miso
27893,10/10/17,1.32187E+15,2,tori paitan ramen
27894,10/10/17,1.32187E+15,2,tori paitan ramen
27895,10/11/17,5.77206E+15,1,tori paitan ramen
27896,10/11/17,5.77206E+15,1,tori paitan ramen
27897,10/11/17,6.11573E+15,1,shio ramen
27898,10/11/17,6.11573E+15,1,shio ramen
27899,10/11/17,9.774E+15,1,tonkotsu ramen
27900,10/11/17,9.774E+15,1,tonkotsu ramen
27901,10/11/17,3.35383E+14,2,vegetarian spicy miso
27902,10/11/17,3.35383E+14,2,vegetarian spicy miso
27903,10/11/17,7.58605E+15,1,tori paitan ramen
27904,10/11/17,7.58605E+15,1,tori paitan ramen
27905,10/11/17,9.84206E+15,3,soft-shell miso crab ramen
27906,10/11/17,9.84206E+15,3,soft-shell miso crab ramen
27907,10/11/17,9.4238E+15,1,vegetarian spicy miso
27908,10/11/17,9.4238E+15,1,vegetarian spicy miso
27909,10/12/17,9.83632E+15,1,spicy miso ramen
27910,10/12/17,9.83632E+15,1,spicy miso ramen
27911,10/12/17,5.47813E+15,1,tonkotsu ramen
27912,10/12/17,5.47813E+15,1,tonkotsu ramen
27913,10/12/17,4.1736E+15,1,tori paitan ramen
27914,10/12/17,4.1736E+15,1,tori paitan ramen
27915,10/12/17,7.15122E+14,1,vegetarian spicy miso
27916,10/12/17,7.15122E+14,1,vegetarian spicy miso
27917,10/12/17,3.39141E+15,2,burnt garlic tonkotsu ramen
27918,10/12/17,3.39141E+15,2,burnt garlic tonkotsu ramen
27919,10/12/17,9.67552E+15,1,soft-shell miso crab ramen
27920,10/12/17,9.67552E+15,1,soft-shell miso crab ramen
27921,10/12/17,4.55269E+15,1,truffle butter ramen
27922,10/12/17,4.55269E+15,1,truffle butter ramen
27923,10/12/17,7.57084E+15,1,tonkotsu ramen
27924,10/12/17,7.57084E+15,1,tonkotsu ramen
27925,10/12/17,1.66069E+15,1,vegetarian curry + king trumpet mushroom ramen
27926,10/12/17,1.66069E+15,1,vegetarian curry + king trumpet mushroom ramen
27927,10/12/17,5.30474E+15,1,vegetarian spicy miso
27928,10/12/17,5.30474E+15,1,vegetarian spicy miso
27929,10/12/17,4.18448E+15,1,tonkotsu ramen
27930,10/12/17,4.18448E+15,1,tonkotsu ramen
27931,10/12/17,4.25794E+15,1,soft-shell miso crab ramen
27932,10/12/17,4.25794E+15,1,soft-shell miso crab ramen
27933,10/12/17,4.62645E+15,1,burnt garlic tonkotsu ramen
27934,10/12/17,4.62645E+15,1,burnt garlic tonkotsu ramen
27935,10/12/17,5.95995E+15,3,shio ramen
27936,10/12/17,5.95995E+15,3,shio ramen
27937,10/12/17,6.71444E+15,1,vegetarian spicy miso
27938,10/12/17,6.71444E+15,1,vegetarian spicy miso
27939,10/12/17,5.44194E+15,1,truffle butter ramen
27940,10/12/17,5.44194E+15,1,truffle butter ramen
27941,10/12/17,5.91283E+15,1,nagomi shoyu
27942,10/12/17,5.91283E+15,1,nagomi shoyu
27943,10/12/17,6.47852E+15,1,spicy miso ramen
27944,10/12/17,6.47852E+15,1,spicy miso ramen
27945,10/12/17,1.64917E+14,1,nagomi shoyu
27946,10/12/17,1.64917E+14,1,nagomi shoyu
27947,10/12/17,1.26157E+15,1,truffle butter ramen
27948,10/12/17,1.26157E+15,1,truffle butter ramen
27949,10/12/17,2.34638E+15,1,miso crab ramen
27950,10/12/17,2.34638E+15,1,miso crab ramen
27951,10/12/17,1.42517E+15,1,tonkotsu ramen
27952,10/12/17,1.42517E+15,1,tonkotsu ramen
27953,10/12/17,3.1855E+15,2,tonkotsu ramen
27954,10/12/17,3.1855E+15,2,tonkotsu ramen
27955,10/12/17,7.08741E+15,2,nagomi shoyu
27956,10/12/17,7.08741E+15,2,nagomi shoyu
27957,10/12/17,2.69766E+15,1,burnt garlic tonkotsu ramen
27958,10/12/17,2.69766E+15,1,burnt garlic tonkotsu ramen
27959,10/12/17,4.86071E+15,1,soft-shell miso crab ramen
27960,10/12/17,4.86071E+15,1,soft-shell miso crab ramen
27961,10/12/17,9.15957E+15,1,tori paitan ramen
27962,10/12/17,9.15957E+15,1,tori paitan ramen
27963,10/12/17,8.57195E+15,1,nagomi shoyu
27964,10/12/17,8.57195E+15,1,nagomi shoyu
27965,10/12/17,6.92507E+15,1,soft-shell miso crab ramen
27966,10/12/17,6.92507E+15,1,soft-shell miso crab ramen
27967,10/12/17,2.19794E+15,1,tori paitan ramen
27968,10/12/17,2.19794E+15,1,tori paitan ramen
27969,10/12/17,6.5865E+15,2,burnt garlic tonkotsu ramen
27970,10/12/17,6.5865E+15,2,burnt garlic tonkotsu ramen
27971,10/12/17,2.69552E+15,1,truffle butter ramen
27972,10/12/17,2.69552E+15,1,truffle butter ramen
27973,10/12/17,6.50458E+15,1,shio ramen
27974,10/12/17,6.50458E+15,1,shio ramen
27975,10/12/17,2.74787E+15,1,miso crab ramen
27976,10/12/17,2.74787E+15,1,miso crab ramen
27977,10/12/17,6.15114E+15,1,tori paitan ramen
27978,10/12/17,6.15114E+15,1,tori paitan ramen
27979,10/12/17,7.70551E+15,2,truffle butter ramen
27980,10/12/17,7.70551E+15,2,truffle butter ramen
27981,10/12/17,3.0509E+15,1,truffle butter ramen
27982,10/12/17,3.0509E+15,1,truffle butter ramen
27983,10/12/17,8.33908E+15,1,tonkotsu ramen
27984,10/12/17,8.33908E+15,1,tonkotsu ramen
27985,10/12/17,6.94649E+15,1,tori paitan ramen
27986,10/12/17,6.94649E+15,1,tori paitan ramen
27987,10/12/17,7.66387E+15,1,soft-shell miso crab ramen
27988,10/12/17,7.66387E+15,1,soft-shell miso crab ramen
27989,10/12/17,7.87909E+15,1,spicy miso ramen
27990,10/12/17,7.87909E+15,1,spicy miso ramen
27991,10/12/17,7.28131E+15,1,truffle butter ramen
27992,10/12/17,7.28131E+15,1,truffle butter ramen
27993,10/12/17,2.5223E+15,1,miso crab ramen
27994,10/12/17,2.5223E+15,1,miso crab ramen
27995,10/12/17,7.09562E+14,1,tori paitan ramen
27996,10/12/17,7.09562E+14,1,tori paitan ramen
27997,10/12/17,5.4211E+15,1,vegetarian curry + king trumpet mushroom ramen
27998,10/12/17,5.4211E+15,1,vegetarian curry + king trumpet mushroom ramen
27999,10/12/17,7.25582E+15,1,vegetarian curry + king trumpet mushroom ramen
28000,10/12/17,7.25582E+15,1,vegetarian curry + king trumpet mushroom ramen
28001,10/12/17,3.40406E+15,2,nagomi shoyu
28002,10/12/17,3.40406E+15,2,nagomi shoyu
28003,10/12/17,3.59048E+15,1,shio ramen
28004,10/12/17,3.59048E+15,1,shio ramen
28005,10/12/17,5.91948E+15,1,vegetarian curry + king trumpet mushroom ramen
28006,10/12/17,5.91948E+15,1,vegetarian curry + king trumpet mushroom ramen
28007,10/12/17,8.19638E+15,1,nagomi shoyu
28008,10/12/17,8.19638E+15,1,nagomi shoyu
28009,10/12/17,5.16175E+15,3,soft-shell miso crab ramen
28010,10/12/17,5.16175E+15,3,soft-shell miso crab ramen
